year,state,place,subgroup_type,subgroup,digital_access,digital_access_quality
2021,51,16000,race-ethnicity,White,0.9488248804757378,1
2021,51,35000,all,All,0.8586677671171636,1
2021,51,35000,race-ethnicity,Other Races and Ethnicities,0.9034031413612565,1
2021,51,35000,race-ethnicity,Black,0.8233840416715994,1
2021,51,35000,race-ethnicity,Hispanic,0.8960333063490228,1
2021,51,35000,race-ethnicity,White,0.8842314258145921,1
2021,51,47672,all,All,0.7993530252732075,1
2021,51,47672,race-ethnicity,Other Races and Ethnicities,0.7525937749401437,1
2021,51,47672,race-ethnicity,Black,0.8074103691856591,1
2021,51,47672,race-ethnicity,Hispanic,0.7576437587657784,1
2021,51,47672,race-ethnicity,White,0.8045379390027689,1
2021,51,56000,all,All,0.7857459794708974,1
2021,51,56000,race-ethnicity,Other Races and Ethnicities,0.8477983407785578,1
2021,51,56000,race-ethnicity,Black,0.7500428324788803,1
2021,51,56000,race-ethnicity,Hispanic,0.7596397410638897,1
2021,51,56000,race-ethnicity,White,0.8049690917736567,1
2021,51,57000,all,All,0.7862796019247763,1
2021,51,57000,race-ethnicity,Other Races and Ethnicities,0.8069902671102958,1
2021,51,57000,race-ethnicity,Black,0.758785432604689,1
2021,51,57000,race-ethnicity,Hispanic,0.7352726919527949,1
2021,51,57000,race-ethnicity,White,0.8142318532889198,1
2021,51,64000,all,All,0.8523540526516746,1
2021,51,64000,race-ethnicity,Other Races and Ethnicities,0.8907795384451771,1
2021,51,64000,race-ethnicity,Black,0.8379849836864657,1
2021,51,64000,race-ethnicity,Hispanic,0.8603113670292173,1
2021,51,64000,race-ethnicity,White,0.8612971780593441,1
2021,51,67000,all,All,0.7844563094367982,1
2021,51,67000,race-ethnicity,Other Races and Ethnicities,0.7499330297347977,1
2021,51,67000,race-ethnicity,Black,0.7431316663238622,1
2021,51,67000,race-ethnicity,Hispanic,0.6134117504395804,1
2021,51,67000,race-ethnicity,White,0.8616807835618063,1
2021,51,68000,all,All,0.8444023842481426,1
2021,51,68000,race-ethnicity,Other Races and Ethnicities,0.923040380047506,1
2021,51,68000,race-ethnicity,Black,0.7779070563274245,1
2021,51,68000,race-ethnicity,Hispanic,0.891071158785315,1
2021,51,68000,race-ethnicity,White,0.8578830372215073,1
2021,51,76432,all,All,0.8937617837527666,1
2021,51,76432,race-ethnicity,Other Races and Ethnicities,0.9372905696505505,1
2021,51,76432,race-ethnicity,Black,0.8325614071606994,1
2021,51,76432,race-ethnicity,Hispanic,0.9877428307123034,1
2021,51,76432,race-ethnicity,White,0.9277969018932875,1
2021,51,82000,all,All,0.9249895860793551,1
2021,51,82000,race-ethnicity,Other Races and Ethnicities,0.9401025352544843,1
2021,51,82000,race-ethnicity,Black,0.8864381623002313,1
2021,51,82000,race-ethnicity,Hispanic,0.9074427723881547,1
2021,51,82000,race-ethnicity,White,0.9347583821035935,1
2021,53,03180,all,All,0.9299333173614439,1
2021,53,03180,race-ethnicity,Other Races and Ethnicities,0.9367791113637124,1
2021,53,03180,race-ethnicity,Black,0.9299012465598187,1
2021,53,03180,race-ethnicity,Hispanic,0.9373907195696032,1
2021,53,03180,race-ethnicity,White,0.9235239140151977,1
2021,53,05210,all,All,0.957216824858125,1
2021,53,05210,race-ethnicity,Other Races and Ethnicities,0.9784458873843793,1
2021,53,05210,race-ethnicity,Black,0.9598595082789764,1
2021,53,05210,race-ethnicity,Hispanic,0.9529350468912817,1
2021,53,05210,race-ethnicity,White,0.9378116749779994,1
2021,53,05280,all,All,0.8793578120430411,1
2021,53,05280,race-ethnicity,Other Races and Ethnicities,0.8641673816909775,1
2021,53,05280,race-ethnicity,Black,0.8428927680798005,1
2021,53,05280,race-ethnicity,Hispanic,0.8242804085422469,1
2021,53,05280,race-ethnicity,White,0.8894475071100268,1
2021,53,22640,all,All,0.897350633206433,1
2021,53,22640,race-ethnicity,Other Races and Ethnicities,0.9147542120224641,1
2021,53,22640,race-ethnicity,Black,0.8968286940866916,1
2021,53,22640,race-ethnicity,Hispanic,0.9214098073555166,1
2021,53,22640,race-ethnicity,White,0.8847400196313079,1
2021,53,23515,all,All,0.9184766770095829,1
2021,53,23515,race-ethnicity,Other Races and Ethnicities,0.9483214968945727,1
2021,53,23515,race-ethnicity,Black,0.9006295228569747,1
2021,53,23515,race-ethnicity,Hispanic,0.9448263600805974,1
2021,53,23515,race-ethnicity,White,0.8897974728918362,1
2021,53,35275,all,All,0.8709197156362825,1
2021,53,35275,race-ethnicity,Other Races and Ethnicities,0.8462342003551656,1
2021,53,35275,race-ethnicity,Black,0.7097996751488901,1
2021,53,35275,race-ethnicity,Hispanic,0.8434347576478307,1
2021,53,35275,race-ethnicity,White,0.8941197313533799,1
2021,53,35415,all,All,0.9455157851761599,1
2021,53,35415,race-ethnicity,Other Races and Ethnicities,0.967559826141984,1
2021,53,35415,race-ethnicity,Black,0.9366513094083414,1
2021,53,35415,race-ethnicity,Hispanic,0.9474189566092085,1
2021,53,35415,race-ethnicity,White,0.9246207901276887,1
2021,53,35940,all,All,0.946603716113311,1
2021,53,35940,race-ethnicity,Other Races and Ethnicities,0.9663296951145838,1
2021,53,35940,race-ethnicity,Black,0.7640522875816993,1
2021,53,35940,race-ethnicity,Hispanic,0.9632718759145449,1
2021,53,35940,race-ethnicity,White,0.9416359097661454,1
2021,53,53545,all,All,0.9253650940616978,1
2021,53,53545,race-ethnicity,Other Races and Ethnicities,0.9152614275108707,1
2021,53,53545,race-ethnicity,Black,0.9521460286137149,1
2021,53,53545,race-ethnicity,Hispanic,0.9236446813026151,1
2021,53,53545,race-ethnicity,White,0.9319720510372363,1
2021,53,57745,all,All,0.9393740244804074,1
2021,53,57745,race-ethnicity,Other Races and Ethnicities,0.9579434155705342,1
2021,53,57745,race-ethnicity,Black,0.9598336304218658,1
2021,53,57745,race-ethnicity,Hispanic,0.9090576841079369,1
2021,53,57745,race-ethnicity,White,0.9290764861423955,1
2021,53,63000,all,All,0.9147115125197528,1
2021,53,63000,race-ethnicity,Other Races and Ethnicities,0.9033148902180054,1
2021,53,63000,race-ethnicity,Black,0.840985669630171,1
2021,53,63000,race-ethnicity,Hispanic,0.8933404694548512,1
2021,53,63000,race-ethnicity,White,0.9297498048664607,1
2021,53,67000,all,All,0.9035266395907919,1
2021,53,67000,race-ethnicity,Other Races and Ethnicities,0.9076575200146673,1
2021,53,67000,race-ethnicity,Black,0.8872084548104956,1
2021,53,67000,race-ethnicity,Hispanic,0.9168296180419763,1
2021,53,67000,race-ethnicity,White,0.9021947251926719,1
2021,53,67167,all,All,0.9136022685693377,1
2021,53,67167,race-ethnicity,Other Races and Ethnicities,0.9478275744098529,1
2021,53,67167,race-ethnicity,Black,0.9029850746268657,1
2021,53,67167,race-ethnicity,Hispanic,0.9382525903108373,1
2021,53,67167,race-ethnicity,White,0.9073046330831798,1
2021,53,70000,all,All,0.893485734916428,1
2021,53,70000,race-ethnicity,Other Races and Ethnicities,0.8960575287559575,1
2021,53,70000,race-ethnicity,Black,0.8791780354706685,1
2021,53,70000,race-ethnicity,Hispanic,0.8913669064748202,1
2021,53,70000,race-ethnicity,White,0.8952616043480524,1
2021,53,74060,all,All,0.9216151799143816,1
2021,53,74060,race-ethnicity,Other Races and Ethnicities,0.9178676157297175,1
2021,53,74060,race-ethnicity,Black,0.9067309901217551,1
2021,53,74060,race-ethnicity,Hispanic,0.9279123414071511,1
2021,53,74060,race-ethnicity,White,0.9218900741954067,1
2021,53,80010,all,All,0.8837295111048038,1
2021,53,80010,race-ethnicity,Other Races and Ethnicities,0.8709521361835939,1
2021,53,80010,race-ethnicity,Black,0.7343862167982771,1
2021,53,80010,race-ethnicity,Hispanic,0.9018001074691027,1
2021,53,80010,race-ethnicity,White,0.880873786407767,1
2021,55,02375,all,All,0.9095618932649263,1
2021,55,02375,race-ethnicity,Other Races and Ethnicities,0.9004877133746014,1
2021,55,02375,race-ethnicity,Black,0.8410147991543341,1
2021,55,02375,race-ethnicity,Hispanic,0.8950125733445097,1
2021,55,02375,race-ethnicity,White,0.9148805184285136,1
2021,55,31000,all,All,0.8644853453314013,1
2021,55,31000,race-ethnicity,Other Races and Ethnicities,0.8798207853817096,1
2021,55,31000,race-ethnicity,Black,0.837532023911187,1
2021,55,31000,race-ethnicity,Hispanic,0.8556602715135195,1
2021,55,31000,race-ethnicity,White,0.8636620496527821,1
2021,55,39225,all,All,0.881345726546466,1
2021,55,39225,race-ethnicity,Other Races and Ethnicities,0.9162190529110329,1
2021,55,39225,race-ethnicity,Black,0.8134931963079265,1
2021,55,39225,race-ethnicity,Hispanic,0.8944235075645858,1
2021,55,39225,race-ethnicity,White,0.8800943771519499,1
2021,55,48000,all,All,0.883758707180236,1
2021,55,48000,race-ethnicity,Other Races and Ethnicities,0.8966499569374821,1
2021,55,48000,race-ethnicity,Black,0.8724636082928982,1
2021,55,48000,race-ethnicity,Hispanic,0.9096151073951276,1
2021,55,48000,race-ethnicity,White,0.8792197121191122,1
2021,55,53000,all,All,0.8122894177504513,1
2021,55,53000,race-ethnicity,Other Races and Ethnicities,0.8303054702833275,1
2021,55,53000,race-ethnicity,Black,0.7798092314439207,1
2021,55,53000,race-ethnicity,Hispanic,0.8179601292446503,1
2021,55,53000,race-ethnicity,White,0.8322385655583315,1
2021,55,66000,all,All,0.8854036230069288,1
2021,55,66000,race-ethnicity,Other Races and Ethnicities,0.925296442687747,1
2021,55,66000,race-ethnicity,Black,0.8142743583920055,1
2021,55,66000,race-ethnicity,Hispanic,0.9152645225354443,1
2021,55,66000,race-ethnicity,White,0.8897624517842464,1
