year,state,county,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2015,18,049,income,Low Income,0.83833081,0.5774492,1.0992124,1
2015,18,049,income,Not Low-Income,1.115983,0.85285932,1.3791068,1
2015,18,051,all,All,1.0470079,0.89482391,1.1991919,1
2015,18,051,income,Low Income,1.0552638,0.78555435,1.3249731,1
2015,18,051,income,Not Low-Income,0.99895233,0.81407565,1.1838291,1
2015,18,053,all,All,1.0317636,0.93235868,1.1311685,1
2015,18,053,income,Low Income,1.0001318,0.87513411,1.1251296,1
2015,18,053,income,Not Low-Income,1.0425419,0.90406251,1.1810212,1
2015,18,055,all,All,1.0874351,0.94355994,1.2313104,1
2015,18,055,income,Low Income,1.0925703,0.85346681,1.3316737,1
2015,18,055,income,Not Low-Income,1.061476,0.88056403,1.242388,1
2015,18,057,all,All,1.0374773,0.99431336,1.0806412,1
2015,18,057,income,Low Income,0.95351744,0.83307922,1.0739557,1
2015,18,057,income,Not Low-Income,1.0349481,0.99157995,1.0783163,1
2015,18,059,all,All,0.99894255,0.90613014,1.091755,1
2015,18,059,income,Low Income,0.93961269,0.79188734,1.087338,1
2015,18,059,income,Not Low-Income,1.0243051,0.92283189,1.1257783,1
2015,18,061,all,All,1.0925769,0.95555538,1.2295983,1
2015,18,061,income,Low Income,1.0708097,0.89309806,1.2485214,1
2015,18,061,income,Not Low-Income,1.1058019,0.93723148,1.2743723,1
2015,18,063,all,All,1.0327904,0.97091556,1.0946653,1
2015,18,063,income,Low Income,1.0130392,0.86502957,1.1610489,2
2015,18,063,income,Not Low-Income,1.0332415,0.96729797,1.099185,1
2015,18,065,all,All,1.0522505,0.9320119,1.1724892,1
2015,18,065,income,Low Income,0.94663042,0.80226701,1.0909939,1
2015,18,065,income,Not Low-Income,1.1156448,0.95643246,1.2748572,1
2015,18,067,all,All,0.97447759,0.88307917,1.065876,1
2015,18,067,income,Low Income,0.909401,0.76348346,1.0553186,1
2015,18,067,income,Not Low-Income,0.95798266,0.83841115,1.0775542,1
2015,18,069,all,All,1.4208522,1.2314321,1.6102723,1
2015,18,069,income,Low Income,1.3853055,1.1493274,1.6212837,1
2015,18,069,income,Not Low-Income,1.4321978,1.191017,1.6733786,1
2015,18,071,all,All,1.1206027,0.95759499,1.2836105,1
2015,18,071,income,Low Income,1.0247759,0.82706642,1.2224853,1
2015,18,071,income,Not Low-Income,1.1654055,0.95224929,1.3785617,1
2015,18,073,all,All,1.0163316,0.87126136,1.1614017,1
2015,18,073,income,Low Income,1.0800725,0.89145547,1.2686895,1
2015,18,073,income,Not Low-Income,0.94971728,0.77020454,1.12923,1
2015,18,075,all,All,1.1197734,0.94723612,1.2923107,1
2015,18,075,income,Low Income,1.0999311,0.89777094,1.3020912,1
2015,18,075,income,Not Low-Income,1.1339589,0.89973223,1.3681856,1
2015,18,077,all,All,0.79551136,0.48596463,1.1050581,2
2015,18,077,income,Low Income,0.6994105,0.35680166,1.0420194,2
2015,18,077,income,Not Low-Income,0.93551242,0.48175594,1.3892689,2
2015,18,079,all,All,1.088104,0.93285429,1.2433537,1
2015,18,079,income,Low Income,1.1761183,0.94708085,1.4051557,1
2015,18,079,income,Not Low-Income,1.0088682,0.7874859,1.2302505,1
2015,18,081,all,All,0.99475199,0.9085834,1.0809206,1
2015,18,081,income,Low Income,0.9795,0.80698246,1.1520175,2
2015,18,081,income,Not Low-Income,1.0135934,0.91372311,1.1134638,1
2015,18,083,all,All,1.0344251,0.88699359,1.1818568,1
2015,18,083,income,Low Income,1.03074,0.84930509,1.212175,1
2015,18,083,income,Not Low-Income,1.0047598,0.81321317,1.1963063,1
2015,18,085,all,All,1.0021403,0.9057014,1.0985792,1
2015,18,085,income,Low Income,0.93634164,0.81704396,1.0556393,1
2015,18,085,income,Not Low-Income,1.0291975,0.90520823,1.1531867,1
2015,18,087,all,All,1.086485,0.95081198,1.2221581,1
2015,18,087,income,Low Income,1.0254637,0.85409504,1.1968324,1
2015,18,087,income,Not Low-Income,1.0602807,0.88786948,1.2326919,1
2015,18,089,all,All,1.0581113,0.98990464,1.126318,2
2015,18,089,income,Low Income,1.0362275,0.95810902,1.1143459,2
2015,18,089,income,Not Low-Income,1.0474498,0.94868827,1.1462114,3
2015,18,091,all,All,0.92220592,0.84247464,1.0019373,1
2015,18,091,income,Low Income,0.87626737,0.78237855,0.97015619,1
2015,18,091,income,Not Low-Income,0.8877061,0.6831575,1.0922548,2
2015,18,093,all,All,0.93981528,0.8140198,1.0656108,1
2015,18,093,income,Low Income,0.86885756,0.70000046,1.0377147,1
2015,18,093,income,Not Low-Income,0.95440185,0.79176986,1.1170338,1
2015,18,095,all,All,1.0042726,0.92705935,1.0814857,1
2015,18,095,income,Low Income,0.96706718,0.87976122,1.0543731,1
2015,18,095,income,Not Low-Income,1.081414,0.93547261,1.2273554,1
2015,18,097,all,All,1.0648392,1.0275625,1.102116,1
2015,18,097,income,Low Income,1.1967784,1.143049,1.2505078,2
2015,18,097,income,Not Low-Income,1.0789227,0.99108487,1.1667606,2
2015,18,099,all,All,1.0298114,0.90697849,1.1526443,1
2015,18,099,income,Low Income,0.97332549,0.82870716,1.1179438,1
2015,18,099,income,Not Low-Income,1.0686466,0.90113336,1.2361597,1
2015,18,101,all,All,0.95273644,0.60127932,1.3041936,1
2015,18,101,income,Low Income,1.1423668,0.72613615,1.5585973,2
2015,18,101,income,Not Low-Income,0.82378513,0.35234228,1.295228,1
2015,18,103,all,All,1.1026433,0.91388851,1.291398,1
2015,18,103,income,Low Income,1.0799654,0.86256194,1.2973688,1
2015,18,103,income,Not Low-Income,1.1537893,0.89181316,1.4157654,1
2015,18,105,all,All,1.186977,1.0968682,1.2770859,1
2015,18,105,income,Low Income,1.1989632,1.0715873,1.326339,1
2015,18,105,income,Not Low-Income,1.1286933,1.0240029,1.2333838,1
2015,18,107,all,All,1.0864425,0.95244026,1.2204447,1
2015,18,107,income,Low Income,1.0942074,0.87138635,1.3170284,1
2015,18,107,income,Not Low-Income,1.0847882,0.91769063,1.2518858,1
2015,18,109,all,All,0.98522776,0.85955524,1.1109003,1
2015,18,109,income,Low Income,0.97309816,0.80832386,1.1378725,1
2015,18,109,income,Not Low-Income,0.99021071,0.83690196,1.1435194,1
2015,18,111,all,All,1.0099701,0.77430433,1.2456357,1
2015,18,111,income,Low Income,0.85032552,0.454292,1.2463591,1
2015,18,111,income,Not Low-Income,1.0263453,0.73612517,1.3165654,1
2015,18,113,all,All,1.0140197,0.8919751,1.1360644,1
2015,18,113,income,Low Income,0.99008918,0.84615707,1.1340213,1
2015,18,113,income,Not Low-Income,0.99970078,0.8346653,1.1647363,1
2015,18,115,all,All,1.0196187,0.66934723,1.3698903,1
2015,18,115,income,Low Income,1.0394679,0.13073066,1.9482052,3
2015,18,115,income,Not Low-Income,0.98288053,0.5782572,1.3875039,1
2015,18,117,all,All,0.91035092,0.72886318,1.0918387,1
2015,18,117,income,Low Income,0.90320987,0.68786341,1.1185564,1
2015,18,117,income,Not Low-Income,0.92593968,0.68114442,1.170735,1
2015,18,119,all,All,1.0105364,0.80295777,1.2181151,1
2015,18,119,income,Low Income,0.93447489,0.68116933,1.1877805,1
2015,18,119,income,Not Low-Income,1.089049,0.81946063,1.3586373,1
2015,18,121,all,All,0.93035585,0.69310665,1.167605,1
2015,18,121,income,Low Income,0.97121978,0.69352895,1.2489107,1
2015,18,121,income,Not Low-Income,0.8563689,0.53263927,1.1800985,1
2015,18,123,all,All,0.97489053,0.36023471,1.5895463,3
2015,18,123,income,Low Income,1.1613705,-0.30001748,2.6227586,3
2015,18,123,income,Not Low-Income,1.0218693,0.20651746,1.8372211,3
2015,18,125,all,All,1.0241537,0.79706466,1.2512428,1
2015,18,125,income,Low Income,1.228814,0.79740602,1.6602219,2
2015,18,125,income,Not Low-Income,0.94305015,0.67859995,1.2075003,1
2015,18,127,all,All,0.91391629,0.85135651,0.97647607,1
2015,18,127,income,Low Income,0.88912135,0.7692315,1.0090113,1
2015,18,127,income,Not Low-Income,0.91426349,0.84293324,0.98559374,1
2015,18,129,all,All,1.1225448,0.943946,1.3011435,1
2015,18,129,income,Low Income,0.83275956,0.51341695,1.1521022,3
2015,18,129,income,Not Low-Income,1.096135,0.90415907,1.288111,1
2015,18,131,all,All,1.0335257,0.72765279,1.3393986,1
2015,18,131,income,Low Income,1.0572138,0.68237776000000006,1.4320499,1
2015,18,131,income,Not Low-Income,0.91914511,0.52139288,1.3168974,1
2015,18,133,all,All,1.0049111,0.85480183,1.1550204,1
2015,18,133,income,Low Income,1.1592418,0.85056883,1.4679148,2
2015,18,133,income,Not Low-Income,0.99044842,0.79781169,1.1830852,1
2015,18,135,all,All,1.1725374,1.0133452,1.3317297,1
2015,18,135,income,Low Income,1.1246389,0.94292074,1.3063571,1
2015,18,135,income,Not Low-Income,1.2165107,0.9932282,1.4397931,1
2015,18,137,all,All,0.99934405,0.82116097,1.1775271,1
2015,18,137,income,Low Income,0.9962039,0.75913638,1.2332715,1
2015,18,137,income,Not Low-Income,1.0336512,0.80431843,1.262984,1
2015,18,139,all,All,0.98680854,0.78310782,1.1905093,1
2015,18,139,income,Low Income,0.8827318,0.63546097,1.1300026,1
2015,18,139,income,Not Low-Income,1.058949,0.79259646,1.3253015,1
2015,18,141,all,All,1.1353165,1.0629628,1.2076702,1
2015,18,141,income,Low Income,1.093495,1.0117949,1.1751951,1
2015,18,141,income,Not Low-Income,1.20441,1.1014234,1.3073965,1
2015,18,143,all,All,1.234809,0.9199568,1.5496613,2
2015,18,143,income,Low Income,1.3521808,0.9970566,1.7073051,2
2015,18,143,income,Not Low-Income,1.1111028,0.66176236,1.5604433,2
2015,18,145,all,All,1.0429533,0.91845238,1.1674541,1
2015,18,145,income,Low Income,0.98223352,0.77703464,1.1874324,1
2015,18,145,income,Not Low-Income,1.0728086,0.91766137,1.2279558,1
2015,18,147,all,All,1.0337187,0.78960627,1.2778312,1
2015,18,147,income,Low Income,1.0389267,0.69916815,1.3786854,1
2015,18,147,income,Not Low-Income,1.0115377,0.72575319,1.2973222,1
2015,18,149,all,All,1.1367184,0.96761608,1.3058207,1
2015,18,149,income,Low Income,1.1271108,0.87680519,1.3774165,1
2015,18,149,income,Not Low-Income,1.1803001,0.9388966,1.4217037,1
2015,18,151,all,All,1.0683713,0.85464895,1.2820936,1
2015,18,151,income,Low Income,1.0248592,0.76056433,1.2891541,1
2015,18,151,income,Not Low-Income,0.99210536,0.71653277,1.267678,2
2015,18,153,all,All,1.0426012,0.83643442,1.2487681,1
2015,18,153,income,Low Income,1.3564297,0.93515307,1.7777063,2
2015,18,153,income,Not Low-Income,0.99975294,0.7252897,1.2742162,1
2015,18,155,all,All,0.57285237,0.19187847,0.95382631,1
2015,18,155,income,Low Income,0.4429805,0.011541214,0.87441981,1
2015,18,155,income,Not Low-Income,0.73697895,0.19661021,1.2773477,1
2015,18,157,all,All,0.930677,0.86087656,1.0004774,1
2015,18,157,income,Low Income,0.91542858,0.82421452,1.0066426,1
2015,18,157,income,Not Low-Income,0.91743523,0.83156741,1.0033031,1
2015,18,159,all,All,0.6918605,0.47930384,0.90441716,1
2015,18,159,income,Low Income,0.58370858,0.19249037,0.97492677,1
2015,18,159,income,Not Low-Income,0.76437515,0.51720464,1.0115457,1
2015,18,161,all,All,1.1206617,0.84669578,1.3946277,1
2015,18,161,income,Low Income,1.0781364,0.73705423,1.4192187,1
2015,18,161,income,Not Low-Income,1.0798296,0.73016149,1.4294976,1
2015,18,163,all,All,1.0496124,0.97903621,1.1201886,1
2015,18,163,income,Low Income,1.0327067,0.95300061,1.1124128,1
2015,18,163,income,Not Low-Income,1.0322484,0.93171632,1.1327804,1
2015,18,165,all,All,1.1918306,0.98426729,1.3993939,1
2015,18,165,income,Low Income,1.0557737,0.71002775,1.4015197,1
2015,18,165,income,Not Low-Income,1.2158545,0.9560979,1.4756112,1
2015,18,167,all,All,0.92264271,0.83790201,1.0073833,1
2015,18,167,income,Low Income,0.80641556,0.67507434,0.93775678,1
2015,18,167,income,Not Low-Income,0.93920791,0.8269766,1.0514392,1
2015,18,169,all,All,0.84588951,0.68674195,1.0050371,1
2015,18,169,income,Low Income,0.81759608,0.61495775,1.0202343,1
2015,18,169,income,Not Low-Income,0.80432105,0.60517889,1.0034631,1
2015,18,171,all,All,1.4280219,1.1208363,1.7352076,1
2015,18,171,income,Low Income,1.6791366,1.1081351,2.2501383,1
2015,18,171,income,Not Low-Income,1.3382906,0.99295956,1.6836216,1
2015,18,173,all,All,1.140554,1.0351646,1.2459433,1
2015,18,173,income,Low Income,1.0606626,0.90083516,1.2204901,1
2015,18,173,income,Not Low-Income,1.1734514,1.0557055,1.2911973,1
2015,18,175,all,All,1.0105709,0.85409564,1.1670461,1
2015,18,175,income,Low Income,0.95197666,0.75871068,1.1452427,1
2015,18,175,income,Not Low-Income,1.0358937,0.83395857,1.2378289,1
2015,18,177,all,All,1.0721765,0.92934126,1.2150116,1
2015,18,177,income,Low Income,1.0997139,0.94072706,1.2587008,1
2015,18,177,income,Not Low-Income,1.019154,0.81155986,1.2267481,1
2015,18,179,all,All,1.094348,0.88582176,1.3028742,1
2015,18,179,income,Low Income,0.93211889,0.64856207,1.2156757,1
2015,18,179,income,Not Low-Income,1.2023937,0.95455647,1.4502308,1
2015,18,181,all,All,0.99921405,0.72479898,1.2736292,2
2015,18,181,income,Low Income,0.96895236,0.64428771,1.293617,2
2015,18,181,income,Not Low-Income,0.94280541,0.56293434,1.3226765,3
2015,18,183,all,All,1.0406106,0.86550814,1.2157129,1
2015,18,183,income,Low Income,0.94111603,0.68452495,1.1977072,1
2015,18,183,income,Not Low-Income,1.0326486,0.83313233,1.2321649,1
2015,19,001,all,All,0.96190792,0.58046967,1.3433461,1
2015,19,001,income,Low Income,0.91193128,0.1924751,1.6313875,3
2015,19,001,income,Not Low-Income,0.89733106,0.46529517,1.3293669,1
2015,19,003,all,All,1.2881206,-0.27921453,2.8554559,3
2015,19,003,income,Low Income,NA,NA,NA,NA
2015,19,003,income,Not Low-Income,NA,NA,NA,NA
2015,19,005,all,All,1.0140593,0.78420275,1.2439158,1
2015,19,005,income,Low Income,1.021433,0.76592553,1.2769405,1
2015,19,005,income,Not Low-Income,0.97044128,0.63557184,1.3053107,1
2015,19,007,all,All,0.94683468,0.71301973,1.1806496,1
2015,19,007,income,Low Income,0.89902782,0.093975052,1.7040806,3
2015,19,007,income,Not Low-Income,0.90147513,0.59660512,1.2063452,1
2015,19,009,all,All,1.1248388,0.65989548,1.5897822,1
2015,19,009,income,Low Income,NA,NA,NA,NA
2015,19,009,income,Not Low-Income,1.1438144,0.61821091,1.669418,3
2015,19,011,all,All,0.93945175,0.76323438,1.1156691,1
2015,19,011,income,Low Income,0.79788888,0.45781782,1.13796,1
2015,19,011,income,Not Low-Income,1.0124558,0.81395513,1.2109566,1
2015,19,013,all,All,1.0972954,1.0166892,1.1779016,1
2015,19,013,income,Low Income,1.1187859,1.0192351,1.2183366,1
2015,19,013,income,Not Low-Income,1.0562346,0.95275456,1.1597146,1
2015,19,015,all,All,0.89062726,0.71414423,1.0671103,1
2015,19,015,income,Low Income,0.72132438,0.38999641,1.0526524,1
2015,19,015,income,Not Low-Income,0.9413197,0.73788822,1.1447512,1
2015,19,017,all,All,1.0693512,0.91987616,1.2188262,1
2015,19,017,income,Low Income,0.95217758,0.68420672,1.2201484,1
2015,19,017,income,Not Low-Income,0.78661865,-0.17456537,1.7478027,3
2015,19,019,all,All,1.0297499,0.84244716,1.2170526,1
2015,19,019,income,Low Income,1.0251372,0.72705841,1.323216,1
2015,19,019,income,Not Low-Income,1.2534771,0.0034413601,2.5035129,3
2015,19,021,all,All,0.94518548,0.76272821,1.1276428,1
2015,19,021,income,Low Income,0.99099576,0.73264712,1.2493443,1
2015,19,021,income,Not Low-Income,0.94040227,0.65762728,1.2231773,1
2015,19,023,all,All,0.95560747,0.70544136,1.2057736,1
2015,19,023,income,Low Income,0.97098774,0.62920278,1.3127726,1
2015,19,023,income,Not Low-Income,0.92647672,0.62981999,1.2231334,1
2015,19,025,all,All,0.93095309,0.66363472,1.1982715,1
2015,19,025,income,Low Income,0.82383054,0.43907544,1.2085856,1
2015,19,025,income,Not Low-Income,0.9657197,0.65736371,1.2740756,1
2015,19,027,all,All,1.1155033,0.85766655,1.3733401,1
2015,19,027,income,Low Income,0.87796599,0.52633178,1.2296002,1
2015,19,027,income,Not Low-Income,1.2457678,0.93966848,1.5518671,1
2015,19,029,all,All,1.0351316,0.81081563,1.2594476,1
2015,19,029,income,Low Income,0.9261421,0.64840847,1.2038757,1
2015,19,029,income,Not Low-Income,1.2010686,0.91112506,1.4910122,1
2015,19,031,all,All,0.99157715,0.81000412,1.1731502,1
2015,19,031,income,Low Income,0.90231174,0.62265038,1.1819731,1
2015,19,031,income,Not Low-Income,1.0084723,0.80704981,1.2098949,1
2015,19,033,all,All,1.0099874,0.86975509,1.1502196,1
2015,19,033,income,Low Income,0.98987138,0.81000465,1.1697382,1
2015,19,033,income,Not Low-Income,0.93607372,0.76095212,1.1111953,1
2015,19,035,all,All,1.0406096,0.79463202,1.2865872,1
2015,19,035,income,Low Income,0.9981854,0.55927271,1.4370981,1
2015,19,035,income,Not Low-Income,1.1490703,0.85853612,1.4396044,1
2015,19,037,all,All,0.93548,0.64986509,1.221095,1
2015,19,037,income,Low Income,0.86809111,0.44121441,1.2949678,1
2015,19,037,income,Not Low-Income,0.96413457,0.64278907,1.28548,1
2015,19,039,all,All,1.0141031,0.7408877,1.2873185,1
2015,19,039,income,Low Income,1.0320196,0.7311433,1.332896,1
2015,19,039,income,Not Low-Income,0.90615153,0.50085497,1.3114481,1
2015,19,041,all,All,0.93559283,0.69608247,1.1751032,1
2015,19,041,income,Low Income,0.95275915,0.6127072,1.292811,1
2015,19,041,income,Not Low-Income,0.85555321,0.57731783,1.1337886,1
2015,19,043,all,All,1.0556099,0.78696424,1.3242557,1
2015,19,043,income,Low Income,1.1262332,0.72308111,1.5293853,1
2015,19,043,income,Not Low-Income,0.99616885,0.6788283,1.3135093,1
2015,19,045,all,All,0.8623963,0.74068958,0.98410302,1
2015,19,045,income,Low Income,0.84822625,0.64339077,1.0530617,1
2015,19,045,income,Not Low-Income,0.8767373,0.72623199,1.0272425,1
2015,19,047,all,All,1.1142766,0.89996356,1.3285898,1
2015,19,047,income,Low Income,1.1692648,0.94467294,1.3938566,1
2015,19,047,income,Not Low-Income,0.98088014,0.63412786,1.3276324,1
2015,19,049,all,All,1.0602365,0.97546333,1.1450096,1
2015,19,049,income,Low Income,1.0826976,0.93574923,1.2296461,1
2015,19,049,income,Not Low-Income,1.0433419,0.95353091,1.1331528,1
2015,19,051,all,All,0.92382133,0.6028617,1.2447809,1
2015,19,051,income,Low Income,0.8790766,0.46897179,1.2891814,1
2015,19,051,income,Not Low-Income,0.94967502,0.54978609,1.349564,1
2015,19,053,all,All,1.2008449,0.83679932,1.5648904,1
2015,19,053,income,Low Income,1.3187996,0.79137331,1.846226,1
2015,19,053,income,Not Low-Income,1.2283375,0.52167505,1.9350001,3
2015,19,055,all,All,0.99523294,0.78188354,1.2085824,1
2015,19,055,income,Low Income,0.96198338,0.67817611,1.2457907,1
2015,19,055,income,Not Low-Income,0.95385444,0.69278681,1.2149221,1
2015,19,057,all,All,0.83809459,0.70467287,0.97151631,1
2015,19,057,income,Low Income,0.78671932,0.62620288,0.94723576,1
2015,19,057,income,Not Low-Income,0.83308226,0.65672469,1.0094398,1
2015,19,059,all,All,0.91940731,0.6978569,1.1409577,1
2015,19,059,income,Low Income,0.97010535,0.60272825,1.3374825,1
2015,19,059,income,Not Low-Income,0.90733737,0.66897357,1.1457012,1
2015,19,061,all,All,0.86786163,0.77615047,0.95957279,1
2015,19,061,income,Low Income,0.76734084,0.63845146,0.89623022,1
2015,19,061,income,Not Low-Income,0.87595487,0.76904351,0.98286623,1
2015,19,063,all,All,0.84285676,0.5698877,1.1158258,1
2015,19,063,income,Low Income,0.6648708,0.29668,1.0330616,1
2015,19,063,income,Not Low-Income,0.95951813,0.6332491,1.2857871,1
2015,19,065,all,All,0.87035143,0.67354721,1.0671556,1
2015,19,065,income,Low Income,0.94685,0.69813168,1.1955683,2
2015,19,065,income,Not Low-Income,0.81497788,0.56590724,1.0640485,1
2015,19,067,all,All,1.0665851,0.82411456,1.3090556,1
2015,19,067,income,Low Income,1.0222874,0.72411907,1.3204557,1
2015,19,067,income,Not Low-Income,1.0422174,0.72913265,1.3553021,1
2015,19,069,all,All,1.080935,0.79035956,1.3715104,1
2015,19,069,income,Low Income,1.0427097,0.71842712,1.3669922,1
2015,19,069,income,Not Low-Income,1.0909278,0.66971105,1.5121447,1
2015,19,071,all,All,0.95599282,0.56998765,1.341998,1
2015,19,071,income,Low Income,1.133479,0.63354981,1.6334082,1
2015,19,071,income,Not Low-Income,0.85223663,0.37677723,1.327696,2
2015,19,073,all,All,0.96576875,0.68733209,1.2442054,1
2015,19,073,income,Low Income,0.8679207,0.53255135,1.2032901,1
2015,19,073,income,Not Low-Income,0.98291779,0.61390001,1.3519355,1
2015,19,075,all,All,0.97688591,0.761904,1.1918678,1
2015,19,075,income,Low Income,1.0217291,0.56346327,1.479995,2
2015,19,075,income,Not Low-Income,0.94497603,0.70647764,1.1834744,1
2015,19,077,all,All,1.1283916,0.91470057,1.3420826,1
2015,19,077,income,Low Income,0.97532529,0.69434017,1.2563105,1
2015,19,077,income,Not Low-Income,1.2160498,0.95552659,1.476573,1
2015,19,079,all,All,0.95919794,0.74456239,1.1738335,1
2015,19,079,income,Low Income,1.0616453,0.78766614,1.3356245,1
2015,19,079,income,Not Low-Income,0.84086061,0.57257468,1.1091466,1
2015,19,081,all,All,1.2534647,0.98038858,1.5265408,1
2015,19,081,income,Low Income,1.2158254,0.78555077,1.6461002,1
2015,19,081,income,Not Low-Income,1.3032854,0.99002159,1.6165491,1
